Marca_temporal,Departamento,Municipio,FechaHora,Incidente,SubIncidente,Coordenadas,latitud,Longitud
2024-01-01T15:49:11.065Z,La Paz ,La Paz ,2024-01-01T15:59:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.327254897695713, -87.67245753084005",14.327254897695713,-87.67245753084005
2024-01-01T15:49:26.136Z,Francisco Morazan ,Distrito Central,2024-01-01T12:34:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.073486823377158, -87.2405119824925",14.073486823377158,-87.2405119824925
2024-01-01T15:58:16.86Z,Francisco Morazan ,Sabanagrande ,2024-01-01T15:08:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"13.807888169825018, -87.26193667070568",13.807888169825018,-87.26193667070568
2024-01-01T15:58:52.945Z,Francisco Morazan ,Distrito Central,2024-01-01T13:47:00Z,Emergencia Medica,Emergencia Médica,"14.106543, -87.208174",14.106543,-87.208174
2024-01-01T15:59:42.232Z,Francisco Morazan ,Distrito Central,2024-01-01T13:05:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.098084946459775, -87.22650809209293",14.098084946459775,-87.22650809209293
2024-01-01T16:01:47.605Z,El Paraiso ,Danlí,2024-01-01T14:47:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.047709251089746, -86.56725721217629",14.047709251089746,-86.56725721217629
2024-01-01T16:03:05.501Z,Francisco Morazan ,Distrito Central,2024-01-01T14:06:00Z,Emergencia Medica,Emergencia Médica,"14.106186750550076, -87.20473417053125",14.106186750550076,-87.20473417053125
2024-01-01T16:05:10.58Z,Francisco Morazan ,Distrito Central,2024-01-01T13:08:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.077687142522745, -87.23681741623736",14.077687142522745,-87.23681741623736
2024-01-01T16:06:13.807Z,Comayagua ,San José de Comayagua ,2024-01-01T15:00:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.736489824589444, -88.04123693939657",14.736489824589444,-88.04123693939657
2024-01-01T16:12:59.9Z,Francisco Morazan ,Guaimaca ,2024-01-01T13:10:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.550772078239913, -86.83517703829432",14.550772078239913,-86.83517703829432
2024-01-01T16:13:20.14Z,Francisco Morazan ,Distrito Central,2024-01-01T15:18:00Z,Desastres Naturales,Vientos Racheados,"14.132930086475536, -87.26531856881766",14.132930086475536,-87.26531856881766
2024-01-01T16:22:49.358Z,El Paraiso ,El Paraíso ,2024-01-01T13:12:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"13.87470744480907, -86.55707608863321",13.87470744480907,-86.55707608863321
2024-01-01T16:24:35.294Z,Olancho ,Campamento ,2024-01-01T13:32:00Z,Accidente de Transito,Caída,"14.547612563426911, -86.66607864761819",14.547612563426911,-86.66607864761819
2024-01-01T16:25:27.948Z,El Paraiso ,Danlí,2024-01-01T15:00:00Z,Incendio,Estructural,"14.048664801451043, -86.56560339501613",14.048664801451043,-86.56560339501613
2024-01-01T16:26:52.1Z,El Paraiso ,Jacaleapa ,2024-01-01T13:26:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.021400552973075, -86.67858458986404",14.021400552973075,-86.67858458986404
2024-01-01T16:30:33.093Z,Comayagua ,Comayagua ,2024-01-01T12:56:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.47253291820021, -87.67878099842679",14.47253291820021,-87.67878099842679
2024-01-01T16:33:55.362Z,Francisco Morazan ,Distrito Central,2024-01-01T14:01:00Z,Incendio,Zacatera,"14.102620, -87.214491",14.102620,-87.214491
2024-01-01T16:34:59.268Z,La Paz ,Marcala ,2024-01-01T12:58:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.158847645902851, -88.04175120086649",14.158847645902851,-88.04175120086649
2024-01-01T16:38:52.793Z,Olancho ,Catacamas ,2024-01-01T12:33:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.841106144434422, -85.8923269151509",14.841106144434422,-85.8923269151509
2024-01-01T17:01:40.697Z,Francisco Morazan ,Distrito Central,2024-01-01T13:01:00Z,Emergencia Medica,Emergencia Médica,"14.107147975362313, -87.20497307765692",14.107147975362313,-87.20497307765692
2024-01-01T17:04:45.401Z,Valle,San Lorenzo,2024-01-01T11:33:00Z,Incendio,Forestal,"13.429647, -87.434815",13.429647,-87.434815
2024-01-01T17:06:34.937Z,Choluteca ,Marcovia ,2024-01-01T11:53:00Z,Delitos Contra La Propiedad,Hurto A Comercio,"13.169294, -87.430337",13.169294,-87.430337
2024-01-01T17:07:53.525Z,Valle,Aramecina ,2024-01-01T11:08:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"13.746545, -87.708857",13.746545,-87.708857
2024-01-01T17:09:24.968Z,Francisco Morazan ,Distrito Central,2024-01-01T13:10:00Z,Accidente de Transito,Colisión,"14.071653019700815, -87.2418799574809",14.071653019700815,-87.2418799574809
2024-01-01T17:10:55.76Z,Choluteca ,Choluteca ,2024-01-01T13:01:00Z,Incendio,Zacatera,"13.346931, -87.120358",13.346931,-87.120358
2024-01-01T17:12:11.923Z,Choluteca ,Choluteca ,2024-01-01T13:12:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"13.433283, -86.799975",13.433283,-86.799975
2024-01-01T17:13:34.873Z,Valle,San Lorenzo,2024-01-01T13:28:00Z,Incendio,Zacatera,"13.460681, -87.448173",13.460681,-87.448173
2024-01-01T17:15:09.787Z,Choluteca ,Pespire ,2024-01-01T13:42:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"13.590315, -87.363509",13.590315,-87.363509
2024-01-01T17:16:59.489Z,Francisco Morazan ,Distrito Central,2024-01-01T13:12:00Z,Emergencia Medica,Emergencia Médica,"14.06372661757005, -87.19032057335455",14.06372661757005,-87.19032057335455
2024-01-01T17:20:37.634Z,Francisco Morazan ,Santa Lucia ,2024-01-01T15:14:00Z,Accidente de Transito,Choque,"14.11401495302986, -87.11083947781601",14.11401495302986,-87.11083947781601
2024-01-01T17:25:41.728Z,Francisco Morazan ,Distrito Central,2024-01-01T13:15:00Z,Emergencia Medica,Emergencia Médica,"14.102252757077595, -87.21051969671129",14.102252757077595,-87.21051969671129
2024-01-01T17:25:43.794Z,Francisco Morazan ,Cedros ,2024-01-01T15:14:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.59954017144646, -87.11835589658537",14.59954017144646,-87.11835589658537
2024-01-01T17:30:38.995Z,Comayagua ,Siguatepeque ,2024-01-01T15:22:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.593752185475608, -87.83937820471847",14.593752185475608,-87.83937820471847
2024-01-01T17:32:18.66Z,Comayagua ,Comayagua ,2024-01-01T15:32:00Z,Accidente de Transito,Volcamiento,"14.515041093669076, -87.76402488800207",14.515041093669076,-87.76402488800207
2024-01-01T17:35:57.72Z,Comayagua ,Comayagua ,2024-01-01T16:04:00Z,Accidente de Transito,Colisión,"14.448802707648685, -87.65371406693897",14.448802707648685,-87.65371406693897
2024-01-01T17:38:47.476Z,Comayagua ,Ajuterique ,2024-01-01T15:24:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.384887702539512, -87.70887974312116",14.384887702539512,-87.70887974312116
2024-01-01T17:40:52.656Z,Francisco Morazan ,Distrito Central,2024-01-01T16:07:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.097939799208909, -87.2374937214947",14.097939799208909,-87.2374937214947
2024-01-01T17:45:16.053Z,Olancho ,Santa Mariá Del Real ,2024-01-01T16:20:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.824381525067649, -85.93312746506638",14.824381525067649,-85.93312746506638
2024-01-01T17:47:40.118Z,Francisco Morazan ,Distrito Central,2024-01-01T14:58:00Z,Emergencia Medica,Emergencia Médica,"14.054037598269243, -87.21032120000612",14.054037598269243,-87.21032120000612
2024-01-01T17:52:10.644Z,Francisco Morazan ,Distrito Central,2024-01-01T16:33:00Z,Delitos Contra La Propiedad,Robo A Personas,"14.079121511486713, -87.20725307972936",14.079121511486713,-87.20725307972936
2024-01-01T18:00:50.146Z,Comayagua ,Siguatepeque ,2024-01-01T16:41:00Z,Accidente de Transito,Colisión,"14.603545898438117, -87.84083316854823",14.603545898438117,-87.84083316854823
2024-01-01T18:05:50.389Z,Francisco Morazan ,Distrito Central,2024-01-01T15:43:00Z,Emergencia Medica,Emergencia Médica,"14.079365295294435, -87.22372193352255",14.079365295294435,-87.22372193352255
2024-01-01T18:11:09.754Z,Francisco Morazan ,Distrito Central,2024-01-01T16:28:00Z,Emergencia Medica,Emergencia Médica,"14.087329286243216, -87.2004531622561",14.087329286243216,-87.2004531622561
2024-01-01T18:13:42.352Z,Francisco Morazan ,Distrito Central,2024-01-01T13:19:00Z,Accidente de Transito,Colisión,"14.05670636555552, -87.1796249069135",14.05670636555552,-87.1796249069135
2024-01-01T18:14:17.197Z,Francisco Morazan ,Distrito Central,2024-01-01T16:30:00Z,Emergencia Medica,Emergencia Médica,"14.09872939589097, -87.21855098222997",14.09872939589097,-87.21855098222997
2024-01-01T18:17:39.453Z,Intibuca ,San Juan ,2024-01-01T15:30:00Z,Accidente de Transito,Colisión,"14.404879097380709, -88.42204575596364",14.404879097380709,-88.42204575596364
2024-01-01T18:20:18.251Z,Intibuca ,San Juan ,2024-01-01T16:11:00Z,Emergencia Medica,Emergencia Médica,"14.404712832638811, -88.42092995704101",14.404712832638811,-88.42092995704101
2024-01-01T18:24:20.383Z,Francisco Morazan ,Distrito Central,2024-01-01T17:16:00Z,Accidente de Transito,Colisión,"14.060478281432141, -87.2342469039664",14.060478281432141,-87.2342469039664
2024-01-01T18:25:05.546Z,La Paz ,La Paz ,2024-01-01T16:21:00Z,Accidente de Transito,Volcamiento,"14.327046994620042, -87.6726291922128",14.327046994620042,-87.6726291922128
2024-01-01T18:46:34.209Z,Francisco Morazan ,Distrito Central,2024-01-01T15:40:00Z,Delitos Contra la Vida,Secuestro,"14.096395947892999, -87.2602529109098",14.096395947892999,-87.2602529109098
2024-01-01T21:36:29.154Z,Francisco Morazan ,Distrito Central,2024-01-01T18:53:00Z,Accidente de Transito,Colisión,"14.168310617881161, -87.20465510318937",14.168310617881161,-87.20465510318937
2024-01-01T21:53:40.351Z,Francisco Morazan ,Distrito Central,2024-01-01T20:09:00Z,Accidente de Transito,Choque,"14.113853250341823, -87.21143838078652",14.113853250341823,-87.21143838078652
2024-01-01T21:58:26.026Z,Francisco Morazan ,Distrito Central,2024-01-01T20:13:00Z,Accidente de Transito,Choque,"14.065831400900832, -87.19879358895815",14.065831400900832,-87.19879358895815
2024-01-01T22:12:31.676Z,Francisco Morazan ,Distrito Central,2024-01-01T19:04:00Z,Accidente de Transito,Colisión,"14.403369850958317, -87.08554745232111",14.403369850958317,-87.08554745232111
2024-01-01T22:32:39.148Z,Francisco Morazan ,Distrito Central,2024-01-01T21:07:00Z,Accidente de Transito,Choque,"14.074867205324942, -87.15132970330579",14.074867205324942,-87.15132970330579
2024-01-01T22:37:03.293Z,El Paraiso ,El Paraíso ,2024-01-01T19:52:00Z,Accidente de Transito,Colisión,"13.861615651965787, -86.54793331852105",13.861615651965787,-86.54793331852105
2024-01-01T22:43:15.724Z,Comayagua ,Siguatepeque ,2024-01-01T19:30:00Z,Accidente de Transito,Atropello,"14.596372852749965, -87.84071465320977",14.596372852749965,-87.84071465320977
2024-01-01T22:50:53.551Z,La Paz ,Santiago de Puringla ,2024-01-01T18:57:00Z,Accidente de Transito,Volcamiento,"14.359741272716946, -87.9028129410579",14.359741272716946,-87.9028129410579
2024-01-01T23:04:08.686Z,Francisco Morazan ,Distrito Central,2024-01-01T18:36:00Z,Emergencia Medica,Emergencia Médica,"14.056681565026173, -87.17297479756049",14.056681565026173,-87.17297479756049
2024-01-01T23:19:40.099Z,Francisco Morazan ,Distrito Central,2024-01-01T21:25:00Z,Emergencia Medica,Emergencia Médica,"14.059315510594626, -87.241713999395",14.059315510594626,-87.241713999395
2024-01-01T23:24:08.911Z,Francisco Morazan ,Distrito Central,2024-01-01T21:50:00Z,Emergencia Medica,Emergencia Médica,"13.988051443694056, -87.19881984389148",13.988051443694056,-87.19881984389148
2024-01-01T23:32:11.658Z,Francisco Morazan ,Valle de Angeles ,2024-01-01T22:39:00Z,Emergencia Medica,Emergencia Médica,"14.159879490632239, -87.04215507040935",14.159879490632239,-87.04215507040935
2024-01-01T23:41:58.162Z,Francisco Morazan ,Distrito Central,2024-01-01T22:41:00Z,Emergencia Medica,Emergencia Médica,"14.066768555892496, -87.18506455468668",14.066768555892496,-87.18506455468668
2024-01-02T04:44:52.399Z,La Paz ,Marcala ,2024-01-01T18:34:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.156299733030089, -88.036751826231",14.156299733030089,-88.036751826231
2024-01-02T04:56:25.348Z,Francisco Morazan ,Distrito Central,2024-01-01T22:46:00Z,Emergencia Medica,Emergencia Médica,"14.090437530718155, -87.26122909743272",14.090437530718155,-87.26122909743272
2024-01-02T04:59:35.076Z,Francisco Morazan ,Distrito Central,2024-01-01T23:15:00Z,Emergencia Medica,Emergencia Médica,"14.622848547278128, -90.55171651978073",14.622848547278128,-90.55171651978073
2024-01-02T05:04:55.755Z,Francisco Morazan ,Distrito Central,2024-01-02T01:58:00Z,Emergencia Medica,Emergencia Médica,"14.055178987137264, -87.17334612757514",14.055178987137264,-87.17334612757514
2024-01-02T05:09:17.12Z,Francisco Morazan ,Distrito Central,2024-01-02T02:53:00Z,Emergencia Medica,Emergencia Médica,"14.091151853383657, -87.24195984195929",14.091151853383657,-87.24195984195929
2024-01-02T05:16:27.38Z,Francisco Morazan ,Tatumbla ,2024-01-01T19:13:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"13.99863101624159, -87.10084423425036",13.99863101624159,-87.10084423425036
2024-01-02T05:19:26.961Z,Francisco Morazan ,Distrito Central,2024-01-01T19:14:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.10356553678322, -87.17769212246516",14.10356553678322,-87.17769212246516
2024-01-02T05:25:32.646Z,Francisco Morazan ,Distrito Central,2024-01-01T20:15:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.090865965022896, -87.22502172289875",14.090865965022896,-87.22502172289875
2024-01-02T05:28:38.969Z,Francisco Morazan ,Distrito Central,2024-01-01T21:40:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.061176386337, -87.16767424581543",14.061176386337,-87.16767424581543
2024-01-02T05:33:34.551Z,Francisco Morazan ,Distrito Central,2024-01-01T22:14:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.059924631256605, -87.22760137613709",14.059924631256605,-87.22760137613709
2024-01-02T05:36:09.538Z,Francisco Morazan ,Distrito Central,2024-01-01T22:14:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.050258685388892, -87.16840265207382",14.050258685388892,-87.16840265207382
2024-01-02T05:40:08.492Z,Francisco Morazan ,Reitoca ,2024-01-01T22:19:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"13.8267925016514, -87.46560884185652",13.8267925016514,-87.46560884185652
2024-01-02T05:45:00.172Z,Francisco Morazan ,Distrito Central,2024-01-01T22:54:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.09543242805759, -87.21924834751339",14.09543242805759,-87.21924834751339
2024-01-02T05:49:05.531Z,Francisco Morazan ,Talanga ,2024-01-01T23:49:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.414073476282129, -87.08690658257197",14.414073476282129,-87.08690658257197
2024-01-02T05:51:59.899Z,Francisco Morazan ,Distrito Central,2024-01-02T01:35:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.075483871572976, -87.19956090186052",14.075483871572976,-87.19956090186052
2024-01-02T05:55:57.282Z,Francisco Morazan ,Talanga ,2024-01-02T01:46:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.413990347354172, -87.08596244501709",14.413990347354172,-87.08596244501709
2024-01-02T05:59:29.016Z,Francisco Morazan ,Distrito Central,2024-01-02T02:22:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.041645703398657, -87.20886884862895",14.041645703398657,-87.20886884862895
2024-01-02T06:02:37.187Z,Francisco Morazan ,Distrito Central,2024-01-02T02:35:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.078369791747273, -87.2396957505145",14.078369791747273,-87.2396957505145
2024-01-02T06:05:24.503Z,El Paraiso ,El Paraíso ,2024-01-01T18:50:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"13.868551615508089, -86.52496454955083",13.868551615508089,-86.52496454955083
2024-01-02T06:08:54.698Z,El Paraiso ,Trojes ,2024-01-01T19:26:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.081552791619393, -85.99906687439172",14.081552791619393,-85.99906687439172
2024-01-02T06:11:46.25Z,Comayagua ,Siguatepeque ,2024-01-01T18:30:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.596455913246494, -87.83985634634169",14.596455913246494,-87.83985634634169
2024-01-02T06:15:36.425Z,Gracias a Dios ,Puerto Lempira ,2024-01-01T22:43:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"15.258298920187501, -83.77765589505323",15.258298920187501,-83.77765589505323
2024-01-02T06:18:40.174Z,Intibuca ,San Miguel Guancapla,2024-01-01T20:57:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.34500738060708, -88.3659519362727",14.34500738060708,-88.3659519362727
2024-01-02T06:21:48.335Z,La Paz ,Marcala ,2024-01-01T19:49:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.156299733030089, -88.03649433417056",14.156299733030089,-88.03649433417056
2024-01-02T06:24:58.642Z,Olancho ,Juticalpa ,2024-01-01T18:46:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.656785876370865, -86.21079056903065",14.656785876370865,-86.21079056903065
2024-01-02T06:28:35.415Z,Comayagua ,Siguatepeque ,2024-01-01T19:54:00Z,Delitos Contra la Niñez Adolescencia,Maltrato Familiar,"14.59612367107225, -87.84071465320977",14.59612367107225,-87.84071465320977
2024-01-02T06:31:49.251Z,Francisco Morazan ,Distrito Central,2024-01-01T18:32:00Z,Delitos Contra La Propiedad,Hurto De Vehículo,"14.089514081283339, -87.24763305466517",14.089514081283339,-87.24763305466517
2024-01-02T11:06:20.913Z,Francisco Morazan ,Distrito Central,2024-01-02T08:03:00Z,Accidente de Transito,Despiste,"14.432611896377594, -87.05129162787327",14.432611896377594,-87.05129162787327
2024-01-02T11:10:32.503Z,Francisco Morazan ,Distrito Central,2024-01-02T08:29:00Z,Accidente de Transito,Colisión,"14.10001758517025, -87.18795692874318",14.10001758517025,-87.18795692874318
2024-01-02T11:15:20.335Z,Francisco Morazan ,Distrito Central,2024-01-02T08:35:00Z,Accidente de Transito,Colisión,"14.105905660651386, -87.19842150779276",14.105905660651386,-87.19842150779276
2024-01-02T11:19:07.689Z,Francisco Morazan ,Distrito Central,2024-01-02T09:04:00Z,Accidente de Transito,Colisión,"14.070925099512746, -87.21415362473951",14.070925099512746,-87.21415362473951
2024-01-02T11:35:12.67Z,Francisco Morazan ,Distrito Central,2024-01-02T09:47:00Z,Accidente de Transito,Volcamiento,"14.13249737758432, -87.23788052614823",14.13249737758432,-87.23788052614823
2024-01-02T11:46:25.01Z,Francisco Morazan ,Distrito Central,2024-01-02T10:07:00Z,Accidente de Transito,Choque,"14.088910190152902, -87.17792076161133",14.088910190152902,-87.17792076161133
2024-01-02T11:55:33.228Z,El Paraiso ,Danlí,2024-01-02T08:56:00Z,Accidente de Transito,Colisión,"14.040687399942613, -86.56985286985689",14.040687399942613,-86.56985286985689
2024-01-02T12:55:02.112Z,Francisco Morazan ,Distrito Central,2024-01-02T08:20:00Z,Emergencia Medica,Emergencia Médica,"14.077516215153661, -87.16226729196997",14.077516215153661,-87.16226729196997
2024-01-02T13:06:27.359Z,Comayagua ,Siguatepeque ,2024-01-02T07:11:00Z,Accidente de Transito,Atropello,"14.450526740882186, -87.64674202622993",14.450526740882186,-87.64674202622993
2024-01-02T13:13:11.485Z,Comayagua ,Comayagua ,2024-01-02T08:25:00Z,Accidente de Transito,Volcamiento,"14.449008591454664, -87.64607363149166",14.449008591454664,-87.64607363149166
2024-01-02T13:29:03.846Z,Comayagua ,Siguatepeque ,2024-01-02T10:21:00Z,Accidente de Transito,Volcamiento,"14.446438527899565, -87.64377744593334",14.446438527899565,-87.64377744593334
2024-01-02T13:40:35.435Z,Comayagua ,Siguatepeque ,2024-01-02T10:21:00Z,Accidente de Transito,Colisión,"14.597535696847908, -87.84225960466583",14.597535696847908,-87.84225960466583
2024-01-02T13:55:10.946Z,La Paz ,La Paz ,2024-01-02T06:30:00Z,Accidente de Transito,Colisión,"14.325103752539441, -87.67925888742333",14.325103752539441,-87.67925888742333
